Color;Comment;Document group;Document name;Code;Beginning;End;Weight score;Segment;Modified by;Modified;Created by;Created;Area;Coverage %
●;;;conversation_17_annotatable;Request – non-sentential (user);82;83;0;"next
[conversation_id=577c065c9fecfe0001a5bcc7] [conversation.id=-NAdKi5NCAVuq4GpnqeM] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;13.07.25 12:48:10;118;1,07
●;;;conversation_17_annotatable;Request – non-sentential (user);87;88;0;"next
[conversation_id=577c065c9fecfe0001a5bcc7] [conversation.id=-NAdKkbURVJ30MuQQrQZ] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;13.07.25 12:48:16;118;1,07
●;;;conversation_17_annotatable;Request – non-sentential (user);92;93;0;"next
[conversation_id=577c065c9fecfe0001a5bcc7] [conversation.id=-NAdKr9cKatw_6AbqtLg] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;13.07.25 12:48:22;118;1,07
●;;;conversation_17_annotatable;Request – non-sentential (user);97;98;0;"next
[conversation_id=577c065c9fecfe0001a5bcc7] [conversation.id=-NAdKwGVtIKBg0QqLTsJ] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;13.07.25 12:48:28;118;1,07
●;;;conversation_17_annotatable;Request – non-sentential (user);102;103;0;"next
[conversation_id=577c065c9fecfe0001a5bcc7] [conversation.id=-NAdL-v91N8hrStClrLg] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;13.07.25 12:48:34;118;1,07
●;;;conversation_17_annotatable;Request – non-sentential (user);111;112;0;"next
[conversation_id=577c065c9fecfe0001a5bcc7] [conversation.id=-NAdLZCxXyCinw8tWqk7] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;13.07.25 12:49:12;118;1,07
●;;;conversation_17_annotatable;Request – non-sentential (user);118;119;0;"next
[conversation_id=577c065c9fecfe0001a5bcc7] [conversation.id=-NAdLq0m9pnbFOFJOIv3] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;13.07.25 12:49:36;118;1,07
●;;;conversation_17_annotatable;Request – non-sentential (user);123;124;0;"next
[conversation_id=577c065c9fecfe0001a5bcc7] [conversation.id=-NAdLxbCmWg4O_WUWzVq] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;13.07.25 12:49:42;118;1,07
●;;;conversation_17_annotatable;Request – non-sentential (user);128;129;0;"next
[conversation_id=577c065c9fecfe0001a5bcc7] [conversation.id=-NAdLz9J2C50c0GtKu0c] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;13.07.25 12:49:49;118;1,07
●;;;conversation_17_annotatable;Request – non-sentential (user);137;138;0;"next
[conversation_id=577c065c9fecfe0001a5bcc7] [conversation.id=-NAdMFUSTuSWMccAVfWI] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;13.07.25 12:49:56;118;1,07
●;;;conversation_16_annotatable;Request – non-sentential (user);5;6;0;"next
[conversation_id=4D2ekMAIis] [conversation.id=-NAirDxmESzE3zvjc_WN] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;13.07.25 12:43:57;104;2,30
●;;;conversation_16_annotatable;Request – non-sentential (user);13;14;0;"next
[conversation_id=4D2ekMAIis] [conversation.id=-NAirssMIjtLXalLrNrb] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;13.07.25 12:44:05;104;2,30
●;;;conversation_16_annotatable;Request – non-sentential (user);18;19;0;"next
[conversation_id=4D2ekMAIis] [conversation.id=-NAisKyo6CNpggm02-cP] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;13.07.25 12:44:12;104;2,30
●;;;conversation_16_annotatable;Request – non-sentential (user);27;28;0;"next7
[conversation_id=4D2ekMAIis] [conversation.id=-NAitMXDPkoDFI5vWcbR] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;13.07.25 12:44:35;105;2,33
●;;;conversation_16_annotatable;Request – non-sentential (user);29;30;0;"next
[conversation_id=4D2ekMAIis] [conversation.id=-NAitO-ZwZrF_XYLS66j] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;13.07.25 12:44:41;104;2,30
●;;;conversation_16_annotatable;Request – non-sentential (user);39;40;0;"next
[conversation_id=4D2ekMAIis] [conversation.id=-NAiu05IGm18KRZlAbT8] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;13.07.25 12:44:51;104;2,30
●;;;conversation_16_annotatable;Request – non-sentential (user);44;45;0;"next
[conversation_id=4D2ekMAIis] [conversation.id=-NAiuRhvi6LTZGsrU6rt] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;13.07.25 12:44:57;104;2,30
●;;;conversation_16_annotatable;Request – non-sentential (user);49;50;0;"next
[conversation_id=4D2ekMAIis] [conversation.id=-NAiunDp1ecAOcvY3i0k] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;13.07.25 12:45:04;104;2,30
●;;;conversation_16_annotatable;Request – non-sentential (user);55;56;0;"next
[conversation_id=4D2ekMAIis] [conversation.id=-NAiv0-KZg5MDo9_J7H2] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;13.07.25 12:45:13;104;2,30
●;;;conversation_15_annotatable;Request – non-sentential (user);5;6;0;"next
[conversation_id=608b0f7f4699c09aa348c57f] [conversation.id=-N8YILPHP2eOXB4Votyd] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;13.07.25 12:20:22;118;0,88
●;;;conversation_14_annotatable;Request – non-sentential (user);5;6;0;"Next
[conversation_id=61489eae028bc2392c90af21] [conversation.id=-NAEYF2HoxdHure4Yz41] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;13.07.25 12:15:46;118;2,05
●;;;conversation_14_annotatable;Request – non-sentential (user);10;11;0;"Next
[conversation_id=61489eae028bc2392c90af21] [conversation.id=-NAEYLr95ds1As6SdEOl] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;13.07.25 12:15:53;118;2,05
●;;;conversation_14_annotatable;Request – non-sentential (user);15;16;0;"Next
[conversation_id=61489eae028bc2392c90af21] [conversation.id=-NAEYbGCZlKjkhG-UdgQ] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;13.07.25 12:16:00;118;2,05
●;;;conversation_14_annotatable;Request – non-sentential (user);26;27;0;"Next
[conversation_id=61489eae028bc2392c90af21] [conversation.id=-NAEZ4chIb8Xo8FyQzzZ] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;13.07.25 12:16:30;118;2,05
●;;;conversation_14_annotatable;Request – non-sentential (user);37;38;0;"next
[conversation_id=61489eae028bc2392c90af21] [conversation.id=-NAEZn0FJceU68gDR4Xp] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;13.07.25 12:18:08;118;2,05
●;;;conversation_14_annotatable;Request – non-sentential (user);53;54;0;"next
[conversation_id=61489eae028bc2392c90af21] [conversation.id=-NAE_Zb5QI58tGRlVNz9] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;13.07.25 12:19:49;118;2,05
●;;;conversation_13_annotatable;Request – non-sentential (user);5;6;0;"next
[conversation_id=60c48655811ab33a8f77dd34] [conversation.id=-N9kCjIqWEAD9dth-tA7] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;13.07.25 11:53:28;118;0,91
●;;;conversation_12_annotatable;Request – non-sentential (user);5;6;0;"next
[conversation_id=5f36cd2444884c0f7ff186f6] [conversation.id=-N9W4ptsqAOwewwr3dC8] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;13.07.25 11:43:41;118;1,06
●;;;conversation_12_annotatable;Request – non-sentential (user);26;27;0;"next
[conversation_id=5f36cd2444884c0f7ff186f6] [conversation.id=-N9W65gehCWeRb9beHBc] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;13.07.25 11:44:33;118;1,06
●;;;conversation_12_annotatable;Request – non-sentential (user);47;48;0;"next
[conversation_id=5f36cd2444884c0f7ff186f6] [conversation.id=-N9W7tUf85MIuKVF38na] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;13.07.25 11:47:29;118;1,06
●;;;conversation_12_annotatable;Request – non-sentential (user);52;53;0;"previous
[conversation_id=5f36cd2444884c0f7ff186f6] [conversation.id=-N9W7yFGSiZe1GKPzcT9] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;13.07.25 11:47:36;122;1,10
●;;;conversation_12_annotatable;Request – non-sentential (user);57;58;0;"next
[conversation_id=5f36cd2444884c0f7ff186f6] [conversation.id=-N9W8-UbjxmvkL74nJRK] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;13.07.25 11:47:42;118;1,06
●;;;conversation_12_annotatable;Request – non-sentential (user);68;69;0;"previous
[conversation_id=5f36cd2444884c0f7ff186f6] [conversation.id=-N9W8YEe4W8ZAp-unWW5] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;13.07.25 11:47:55;122;1,10
●;;;conversation_12_annotatable;Request – non-sentential (user);73;74;0;"previous
[conversation_id=5f36cd2444884c0f7ff186f6] [conversation.id=-N9W8ZCN4Azz4m5aQQ0L] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;13.07.25 11:48:02;122;1,10
●;;;conversation_12_annotatable;Request – non-sentential (user);78;79;0;"previous
[conversation_id=5f36cd2444884c0f7ff186f6] [conversation.id=-N9W8_YlnbrW9fFYwXgJ] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;13.07.25 11:48:08;122;1,10
●;;;conversation_12_annotatable;Request – non-sentential (user);87;88;0;"next
[conversation_id=5f36cd2444884c0f7ff186f6] [conversation.id=-N9W8yqr_BkQLmr20m0H] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;13.07.25 11:48:40;118;1,06
●;;;conversation_12_annotatable;Request – non-sentential (user);92;93;0;"next
[conversation_id=5f36cd2444884c0f7ff186f6] [conversation.id=-N9W9-07tWAUzpfl2fFI] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;13.07.25 11:48:45;118;1,06
●;;;conversation_12_annotatable;Request – non-sentential (user);94;95;0;"next
[conversation_id=5f36cd2444884c0f7ff186f6] [conversation.id=-N9W90O9bPqAAdm0N950] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;13.07.25 11:48:51;118;1,06
●;;;conversation_12_annotatable;Request – non-sentential (user);102;103;0;"next
[conversation_id=5f36cd2444884c0f7ff186f6] [conversation.id=-N9W91bEb5APQ5Edq4FX] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;13.07.25 11:48:57;118;1,06
●;;;conversation_12_annotatable;Request – non-sentential (user);113;114;0;"next
[conversation_id=5f36cd2444884c0f7ff186f6] [conversation.id=-N9W9qw7d7W7lpn0fp06] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;13.07.25 11:50:07;118;1,06
●;;;conversation_12_annotatable;Request – non-sentential (user);128;129;0;"next
[conversation_id=5f36cd2444884c0f7ff186f6] [conversation.id=-N9WAZn1mX5-lqAiPXAm] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;13.07.25 11:52:21;118;1,06
●;;;conversation_11_annotatable;Request – non-sentential (user);5;6;0;"Next
[conversation_id=5fdbb3b4e66d7f061f78ea21] [conversation.id=-N96KdZIiTKA31u8akbo] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;13.07.25 11:37:53;118;1,73
●;;;conversation_11_annotatable;Request – non-sentential (user);16;17;0;"Next
[conversation_id=5fdbb3b4e66d7f061f78ea21] [conversation.id=-N96L3ja-8nF84GGgS0I] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;13.07.25 11:38:27;118;1,73
●;;;conversation_11_annotatable;Request – non-sentential (user);29;30;0;"Next
[conversation_id=5fdbb3b4e66d7f061f78ea21] [conversation.id=-N96LRipZlkiglOJPNhC] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;13.07.25 11:39:11;118;1,73
●;;;conversation_11_annotatable;Request – non-sentential (user);38;39;0;"Next
[conversation_id=5fdbb3b4e66d7f061f78ea21] [conversation.id=-N96LpHOEYaCPYhDASVK] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;13.07.25 11:39:21;118;1,73
●;;;conversation_11_annotatable;Request – non-sentential (user);53;54;0;"Next
[conversation_id=5fdbb3b4e66d7f061f78ea21] [conversation.id=-N96MeX4rfMdVWL1RF4e] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;13.07.25 11:41:04;118;1,73
●;;;conversation_11_annotatable;Request – non-sentential (user);64;65;0;"Next
[conversation_id=5fdbb3b4e66d7f061f78ea21] [conversation.id=-N96NAOuMplZxAlAQR7z] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;13.07.25 11:41:20;118;1,73
●;;;conversation_11_annotatable;Request – non-sentential (user);71;72;0;"Next
[conversation_id=5fdbb3b4e66d7f061f78ea21] [conversation.id=-N96NJ25keuUPM_e_tOM] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;13.07.25 11:42:04;118;1,73
●;;;conversation_10_annotatable;Request – non-sentential (user);92;93;0;"next
[conversation_id=wwwfod2dos] [conversation.id=-NAj8r0YD4IEavziNtc_] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;12.07.25 19:36:36;104;0,83
●;;;conversation_10_annotatable;Request – non-sentential (user);107;108;0;"next
[conversation_id=wwwfod2dos] [conversation.id=-NAjARcKpq5gjZtbPOEY] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;12.07.25 19:36:56;104;0,83
●;;;conversation_10_annotatable;Request – non-sentential (user);116;117;0;"next?
[conversation_id=wwwfod2dos] [conversation.id=-NAjB7ft1KyJ1hMGHzjW] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;12.07.25 19:37:17;105;0,84
●;;;conversation_10_annotatable;Request – non-sentential (user);121;122;0;"next step please
[conversation_id=wwwfod2dos] [conversation.id=-NAjBE-9fC14_nJMGhb1] [conversation.participant=user]";Anna_;25.07.25 19:44:49;User2;12.07.25 19:37:25;116;0,93
●;;;conversation_10_annotatable;Request – non-sentential (user);131;132;0;"next
[conversation_id=wwwfod2dos] [conversation.id=-NAjCErLerFvAqYrSToD] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;12.07.25 19:37:50;104;0,83
●;;;conversation_9_annotatable;Request – non-sentential (user);7;8;0;"Next
[conversation_id=qk8kmns74p] [conversation.id=-NAixPwigc8HWVKWdW5_] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;12.07.25 19:09:04;104;1,57
●;;;conversation_9_annotatable;Request – non-sentential (user);11;12;0;"next
[conversation_id=qk8kmns74p] [conversation.id=-NAixYLnk74DBmOwGw1w] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;12.07.25 19:09:44;104;1,57
●;;;conversation_9_annotatable;Request – non-sentential (user);18;19;0;"next
[conversation_id=qk8kmns74p] [conversation.id=-NAiy3-eaxdT_9LS-s9y] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;12.07.25 19:10:11;104;1,57
●;;;conversation_9_annotatable;Request – non-sentential (user);27;28;0;"next
[conversation_id=qk8kmns74p] [conversation.id=-NAiySnXvK65eocZPTVG] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;12.07.25 19:10:55;104;1,57
●;;;conversation_9_annotatable;Request – non-sentential (user);31;32;0;"next
[conversation_id=qk8kmns74p] [conversation.id=-NAiybLTQEh2X7qLqrFX] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;12.07.25 19:11:04;104;1,57
●;;;conversation_9_annotatable;Request – non-sentential (user);44;45;0;"next
[conversation_id=qk8kmns74p] [conversation.id=-NAizgblSi9cdXarqzTA] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;12.07.25 19:16:21;104;1,57
●;;;conversation_9_annotatable;Request – non-sentential (user);49;50;0;"next
[conversation_id=qk8kmns74p] [conversation.id=-NAizkXjpKQLj6SVKDN9] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;12.07.25 19:16:27;104;1,57
●;;;conversation_9_annotatable;Request – non-sentential (user);56;57;0;"next
[conversation_id=qk8kmns74p] [conversation.id=-NAj-2OX0OTnA0PVEeID] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;12.07.25 19:16:38;104;1,57
●;;;conversation_9_annotatable;Request – non-sentential (user);63;64;0;"next
[conversation_id=qk8kmns74p] [conversation.id=-NAj-i46RYxjbyTC6lfq] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;12.07.25 19:17:12;104;1,57
●;;;conversation_9_annotatable;Request – non-sentential (user);68;69;0;"next
[conversation_id=qk8kmns74p] [conversation.id=-NAj-sl-0X4ZY8Mc7Ay2] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;12.07.25 19:17:19;104;1,57
●;;;conversation_9_annotatable;Request – non-sentential (user);73;74;0;"next
[conversation_id=qk8kmns74p] [conversation.id=-NAj-xJyQcExz0Q_a8bK] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;12.07.25 19:17:26;104;1,57
●;;;conversation_9_annotatable;Request – non-sentential (user);78;79;0;"next
[conversation_id=qk8kmns74p] [conversation.id=-NAj0-ThDuq9nAbI0eB_] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;12.07.25 19:17:35;104;1,57
●;;;conversation_9_annotatable;Request – non-sentential (user);80;81;0;"Next
[conversation_id=qk8kmns74p] [conversation.id=-NAj08NXIPtRT5Z-nYTg] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;12.07.25 19:17:40;104;1,57
●;;;conversation_8_annotatable;Request – non-sentential (user);1;2;0;"Next
[conversation_id=5ced03998f09450015fa845d] [conversation.id=-NAJuBsU5p_oKElhRdnU] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;12.07.25 18:44:22;118;0,93
●;;;conversation_8_annotatable;Request – non-sentential (user);8;9;0;"Next
[conversation_id=5ced03998f09450015fa845d] [conversation.id=-NAJuUqu_QvZWAtlOU7d] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;12.07.25 18:44:52;118;0,93
●;;;conversation_8_annotatable;Request – non-sentential (user);25;26;0;"Next
[conversation_id=5ced03998f09450015fa845d] [conversation.id=-NAJvrFCXIyPN2blJXfz] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;12.07.25 18:48:16;118;0,93
●;;;conversation_8_annotatable;Request – non-sentential (user);41;42;0;"NEXT
[conversation_id=5ced03998f09450015fa845d] [conversation.id=-NAJw_cezlxaKLA7hsCC] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;12.07.25 19:01:26;118;0,93
●;;;conversation_8_annotatable;Request – non-sentential (user);54;55;0;"NEXT
[conversation_id=5ced03998f09450015fa845d] [conversation.id=-NAJxvpT0SCBomnZRTRZ] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;12.07.25 19:01:41;118;0,93
●;;;conversation_8_annotatable;Request – non-sentential (user);69;70;0;"NEXT
[conversation_id=5ced03998f09450015fa845d] [conversation.id=-NAJyssmPk4_Iyc85wMX] [conversation.participant=user]";christineelsweiler;14.07.25 13:45:52;User2;12.07.25 19:04:08;118;0,93
